"SUID","Assembly","interaction","name","Regulator Gene","Regulatory function","selected","shared interaction","shared name","Strength","Target Gene"
"9628","hg19","regulates","STAT3 regulates SEMA7A","STAT3","Metatargetome","false","regulates","STAT3 regulates SEMA7A","6","SEMA7A"
"9630","hg19","regulates","STAT3 regulates SERPINB5","STAT3","Metatargetome","false","regulates","STAT3 regulates SERPINB5","6","SERPINB5"
"9632","hg19","regulates","STAT3 regulates SFRP2","STAT3","Metatargetome","false","regulates","STAT3 regulates SFRP2","6","SFRP2"
"9634","hg19","regulates","STAT3 regulates SIX2","STAT3","Metatargetome","false","regulates","STAT3 regulates SIX2","6","SIX2"
"9636","hg19","regulates","STAT3 regulates SKI","STAT3","Metatargetome","false","regulates","STAT3 regulates SKI","6","SKI"
"9638","hg19","regulates","STAT3 regulates SKIV2L","STAT3","Metatargetome","false","regulates","STAT3 regulates SKIV2L","6","SKIV2L"
"9640","hg19","regulates","STAT3 regulates SLC35B4","STAT3","Metatargetome","false","regulates","STAT3 regulates SLC35B4","6","SLC35B4"
"9642","hg19","regulates","STAT3 regulates SLC6A9","STAT3","Metatargetome","false","regulates","STAT3 regulates SLC6A9","6","SLC6A9"
"9644","hg19","regulates","STAT3 regulates SLC9A1","STAT3","Metatargetome","false","regulates","STAT3 regulates SLC9A1","6","SLC9A1"
"9646","hg19","regulates","STAT3 regulates SMURF2","STAT3","Metatargetome","false","regulates","STAT3 regulates SMURF2","6","SMURF2"
"9648","hg19","regulates","STAT3 regulates SNPH","STAT3","Metatargetome","false","regulates","STAT3 regulates SNPH","6","SNPH"
"9650","hg19","regulates","STAT3 regulates SNTB2","STAT3","Metatargetome","false","regulates","STAT3 regulates SNTB2","6","SNTB2"
"9652","hg19","regulates","STAT3 regulates SOBP","STAT3","Metatargetome","false","regulates","STAT3 regulates SOBP","6","SOBP"
"9654","hg19","regulates","STAT3 regulates SOX12","STAT3","Metatargetome","false","regulates","STAT3 regulates SOX12","6","SOX12"
"9656","hg19","regulates","STAT3 regulates SPTBN2","STAT3","Metatargetome","false","regulates","STAT3 regulates SPTBN2","6","SPTBN2"
"9658","hg19","regulates","STAT3 regulates SR140","STAT3","Metatargetome","false","regulates","STAT3 regulates SR140","6","SR140"
"9660","hg19","regulates","STAT3 regulates SRPR","STAT3","Metatargetome","false","regulates","STAT3 regulates SRPR","6","SRPR"
"9662","hg19","regulates","STAT3 regulates STX4","STAT3","Metatargetome","false","regulates","STAT3 regulates STX4","6","STX4"
"9664","hg19","regulates","STAT3 regulates STXBP6","STAT3","Metatargetome","false","regulates","STAT3 regulates STXBP6","6","STXBP6"
"9666","hg19","regulates","STAT3 regulates SYNE1","STAT3","Metatargetome","false","regulates","STAT3 regulates SYNE1","6","SYNE1"
"9668","hg19","regulates","STAT3 regulates SYT2","STAT3","Metatargetome","false","regulates","STAT3 regulates SYT2","6","SYT2"
"9670","hg19","regulates","STAT3 regulates TAB2","STAT3","Metatargetome","false","regulates","STAT3 regulates TAB2","6","TAB2"
"9672","hg19","regulates","STAT3 regulates TACC1","STAT3","Metatargetome","false","regulates","STAT3 regulates TACC1","6","TACC1"
"9674","hg19","regulates","STAT3 regulates TACC2","STAT3","Metatargetome","false","regulates","STAT3 regulates TACC2","6","TACC2"
"9676","hg19","regulates","STAT3 regulates TBC1D9B","STAT3","Metatargetome","false","regulates","STAT3 regulates TBC1D9B","6","TBC1D9B"
"9678","hg19","regulates","STAT3 regulates TBX6","STAT3","Metatargetome","false","regulates","STAT3 regulates TBX6","6","TBX6"
"9680","hg19","regulates","STAT3 regulates TCF21","STAT3","Metatargetome","false","regulates","STAT3 regulates TCF21","6","TCF21"
"9682","hg19","regulates","STAT3 regulates TESC","STAT3","Metatargetome","false","regulates","STAT3 regulates TESC","6","TESC"
"9684","hg19","regulates","STAT3 regulates TFDP1","STAT3","Metatargetome","false","regulates","STAT3 regulates TFDP1","6","TFDP1"
"9686","hg19","regulates","STAT3 regulates THAP11","STAT3","Metatargetome","false","regulates","STAT3 regulates THAP11","6","THAP11"
"9688","hg19","regulates","STAT3 regulates TLR1","STAT3","Metatargetome","false","regulates","STAT3 regulates TLR1","6","TLR1"
"9690","hg19","regulates","STAT3 regulates TLX2","STAT3","Metatargetome","false","regulates","STAT3 regulates TLX2","6","TLX2"
"9692","hg19","regulates","STAT3 regulates TMEM138","STAT3","Metatargetome","false","regulates","STAT3 regulates TMEM138","6","TMEM138"
"9694","hg19","regulates","STAT3 regulates TMEM158","STAT3","Metatargetome","false","regulates","STAT3 regulates TMEM158","6","TMEM158"
"9696","hg19","regulates","STAT3 regulates TMEM204","STAT3","Metatargetome","false","regulates","STAT3 regulates TMEM204","6","TMEM204"
"9698","hg19","regulates","STAT3 regulates TMEM43","STAT3","Metatargetome","false","regulates","STAT3 regulates TMEM43","6","TMEM43"
"9700","hg19","regulates","STAT3 regulates TMF1","STAT3","Metatargetome","false","regulates","STAT3 regulates TMF1","6","TMF1"
"9702","hg19","regulates","STAT3 regulates TNFRSF11B","STAT3","Metatargetome","false","regulates","STAT3 regulates TNFRSF11B","6","TNFRSF11B"
"9704","hg19","regulates","STAT3 regulates TNFRSF19","STAT3","Metatargetome","false","regulates","STAT3 regulates TNFRSF19","6","TNFRSF19"
"9706","hg19","regulates","STAT3 regulates TNK2","STAT3","Metatargetome","false","regulates","STAT3 regulates TNK2","6","TNK2"
"9708","hg19","regulates","STAT3 regulates TPM2","STAT3","Metatargetome","false","regulates","STAT3 regulates TPM2","6","TPM2"
"9710","hg19","regulates","STAT3 regulates TPM4","STAT3","Metatargetome","false","regulates","STAT3 regulates TPM4","6","TPM4"
"9712","hg19","regulates","STAT3 regulates TPST1","STAT3","Metatargetome","false","regulates","STAT3 regulates TPST1","6","TPST1"
"9714","hg19","regulates","STAT3 regulates TPX2","STAT3","Metatargetome","false","regulates","STAT3 regulates TPX2","6","TPX2"
"9716","hg19","regulates","STAT3 regulates TRAT1","STAT3","Metatargetome","false","regulates","STAT3 regulates TRAT1","6","TRAT1"
"9718","hg19","regulates","STAT3 regulates TRIM47","STAT3","Metatargetome","false","regulates","STAT3 regulates TRIM47","6","TRIM47"
"9720","hg19","regulates","STAT3 regulates TSC22D1","STAT3","Metatargetome","false","regulates","STAT3 regulates TSC22D1","6","TSC22D1"
"9722","hg19","regulates","STAT3 regulates UNC119","STAT3","Metatargetome","false","regulates","STAT3 regulates UNC119","6","UNC119"
"9724","hg19","regulates","STAT3 regulates VAV1","STAT3","Metatargetome","false","regulates","STAT3 regulates VAV1","6","VAV1"
"9726","hg19","regulates","STAT3 regulates VIM","STAT3","Metatargetome","false","regulates","STAT3 regulates VIM","6","VIM"
"9728","hg19","regulates","STAT3 regulates VPS37B","STAT3","Metatargetome","false","regulates","STAT3 regulates VPS37B","6","VPS37B"
"9730","hg19","regulates","STAT3 regulates VPS41","STAT3","Metatargetome","false","regulates","STAT3 regulates VPS41","6","VPS41"
"9732","hg19","regulates","STAT3 regulates VRK3","STAT3","Metatargetome","false","regulates","STAT3 regulates VRK3","6","VRK3"
"9734","hg19","regulates","STAT3 regulates VSNL1","STAT3","Metatargetome","false","regulates","STAT3 regulates VSNL1","6","VSNL1"
"9736","hg19","regulates","STAT3 regulates VTCN1","STAT3","Metatargetome","false","regulates","STAT3 regulates VTCN1","6","VTCN1"
"9738","hg19","regulates","STAT3 regulates WSB1","STAT3","Metatargetome","false","regulates","STAT3 regulates WSB1","6","WSB1"
"9740","hg19","regulates","STAT3 regulates XCR1","STAT3","Metatargetome","false","regulates","STAT3 regulates XCR1","6","XCR1"
"9742","hg19","regulates","STAT3 regulates ZBTB10","STAT3","Metatargetome","false","regulates","STAT3 regulates ZBTB10","6","ZBTB10"
"9744","hg19","regulates","STAT3 regulates ZBTB11","STAT3","Metatargetome","false","regulates","STAT3 regulates ZBTB11","6","ZBTB11"
"9746","hg19","regulates","STAT3 regulates ZBTB45","STAT3","Metatargetome","false","regulates","STAT3 regulates ZBTB45","6","ZBTB45"
"9748","hg19","regulates","STAT3 regulates ZCCHC24","STAT3","Metatargetome","false","regulates","STAT3 regulates ZCCHC24","6","ZCCHC24"
"9750","hg19","regulates","STAT3 regulates ZFP30","STAT3","Metatargetome","false","regulates","STAT3 regulates ZFP30","6","ZFP30"
"9752","hg19","regulates","STAT3 regulates ZHX2","STAT3","Metatargetome","false","regulates","STAT3 regulates ZHX2","6","ZHX2"
"9754","hg19","regulates","STAT3 regulates ZMYM3","STAT3","Metatargetome","false","regulates","STAT3 regulates ZMYM3","6","ZMYM3"
"9756","hg19","regulates","STAT3 regulates ZNF324B","STAT3","Metatargetome","false","regulates","STAT3 regulates ZNF324B","6","ZNF324B"
"9758","hg19","regulates","STAT3 regulates ZNF574","STAT3","Metatargetome","false","regulates","STAT3 regulates ZNF574","6","ZNF574"
"9760","hg19","regulates","STAT3 regulates ZNF668","STAT3","Metatargetome","false","regulates","STAT3 regulates ZNF668","6","ZNF668"
"9762","hg19","regulates","STAT3 regulates ZNF792","STAT3","Metatargetome","false","regulates","STAT3 regulates ZNF792","6","ZNF792"
"9764","hg19","regulates","STAT3 regulates ACP5","STAT3","Metatargetome","false","regulates","STAT3 regulates ACP5","5","ACP5"
"9766","hg19","regulates","STAT3 regulates ACTA1","STAT3","Metatargetome","false","regulates","STAT3 regulates ACTA1","5","ACTA1"
"9768","hg19","regulates","STAT3 regulates ADAMTS12","STAT3","Metatargetome","false","regulates","STAT3 regulates ADAMTS12","5","ADAMTS12"
"9770","hg19","regulates","STAT3 regulates ADIPOR1","STAT3","Metatargetome","false","regulates","STAT3 regulates ADIPOR1","5","ADIPOR1"
"9772","hg19","regulates","STAT3 regulates AKAP2","STAT3","Metatargetome","false","regulates","STAT3 regulates AKAP2","5","AKAP2"
"9774","hg19","regulates","STAT3 regulates ALDH3B2","STAT3","Metatargetome","false","regulates","STAT3 regulates ALDH3B2","5","ALDH3B2"
"9776","hg19","regulates","STAT3 regulates ALDOC","STAT3","Metatargetome","false","regulates","STAT3 regulates ALDOC","5","ALDOC"
"9778","hg19","regulates","STAT3 regulates ANKRD13B","STAT3","Metatargetome","false","regulates","STAT3 regulates ANKRD13B","5","ANKRD13B"
"9780","hg19","regulates","STAT3 regulates ANKRD28","STAT3","Metatargetome","false","regulates","STAT3 regulates ANKRD28","5","ANKRD28"
"9782","hg19","regulates","STAT3 regulates ANKRD39","STAT3","Metatargetome","false","regulates","STAT3 regulates ANKRD39","5","ANKRD39"
"9784","hg19","regulates","STAT3 regulates APLNR","STAT3","Metatargetome","false","regulates","STAT3 regulates APLNR","5","APLNR"
"9786","hg19","regulates","STAT3 regulates APPL2","STAT3","Metatargetome","false","regulates","STAT3 regulates APPL2","5","APPL2"
"9788","hg19","regulates","STAT3 regulates ARL4C","STAT3","Metatargetome","false","regulates","STAT3 regulates ARL4C","5","ARL4C"
"9790","hg19","regulates","STAT3 regulates ARX","STAT3","Metatargetome","false","regulates","STAT3 regulates ARX","5","ARX"
"9792","hg19","regulates","STAT3 regulates ATP11C","STAT3","Metatargetome","false","regulates","STAT3 regulates ATP11C","5","ATP11C"
"9794","hg19","regulates","STAT3 regulates ATP5G2","STAT3","Metatargetome","false","regulates","STAT3 regulates ATP5G2","5","ATP5G2"
"9796","hg19","regulates","STAT3 regulates B3GNT5","STAT3","Metatargetome","false","regulates","STAT3 regulates B3GNT5","5","B3GNT5"
"9798","hg19","regulates","STAT3 regulates BAK1","STAT3","Metatargetome","false","regulates","STAT3 regulates BAK1","5","BAK1"
"9800","hg19","regulates","STAT3 regulates BANK1","STAT3","Metatargetome","false","regulates","STAT3 regulates BANK1","5","BANK1"
"9802","hg19","regulates","STAT3 regulates BANP","STAT3","Metatargetome","false","regulates","STAT3 regulates BANP","5","BANP"
"9804","hg19","regulates","STAT3 regulates BARHL1","STAT3","Metatargetome","false","regulates","STAT3 regulates BARHL1","5","BARHL1"
"9806","hg19","regulates","STAT3 regulates BMPR1B","STAT3","Metatargetome","false","regulates","STAT3 regulates BMPR1B","5","BMPR1B"
"9808","hg19","regulates","STAT3 regulates BOC","STAT3","Metatargetome","false","regulates","STAT3 regulates BOC","5","BOC"
"9810","hg19","regulates","STAT3 regulates C12orf35","STAT3","Metatargetome","false","regulates","STAT3 regulates C12orf35","5","C12orf35"
"9812","hg19","regulates","STAT3 regulates C19orf70","STAT3","Metatargetome","false","regulates","STAT3 regulates C19orf70","5","C19orf70"
"9814","hg19","regulates","STAT3 regulates C1GALT1","STAT3","Metatargetome","false","regulates","STAT3 regulates C1GALT1","5","C1GALT1"
"9816","hg19","regulates","STAT3 regulates C1QB","STAT3","Metatargetome","false","regulates","STAT3 regulates C1QB","5","C1QB"
"9818","hg19","regulates","STAT3 regulates C1QTNF5","STAT3","Metatargetome","false","regulates","STAT3 regulates C1QTNF5","5","C1QTNF5"
"9820","hg19","regulates","STAT3 regulates C5orf56","STAT3","Metatargetome","false","regulates","STAT3 regulates C5orf56","5","C5orf56"
"9822","hg19","regulates","STAT3 regulates CACNA1C","STAT3","Metatargetome","false","regulates","STAT3 regulates CACNA1C","5","CACNA1C"
"9824","hg19","regulates","STAT3 regulates CACNA1E","STAT3","Metatargetome","false","regulates","STAT3 regulates CACNA1E","5","CACNA1E"
"9826","hg19","regulates","STAT3 regulates CACNB2","STAT3","Metatargetome","false","regulates","STAT3 regulates CACNB2","5","CACNB2"
"9828","hg19","regulates","STAT3 regulates CACNB4","STAT3","Metatargetome","false","regulates","STAT3 regulates CACNB4","5","CACNB4"
"9830","hg19","regulates","STAT3 regulates CALCOCO1","STAT3","Metatargetome","false","regulates","STAT3 regulates CALCOCO1","5","CALCOCO1"
"9832","hg19","regulates","STAT3 regulates CALHM2","STAT3","Metatargetome","false","regulates","STAT3 regulates CALHM2","5","CALHM2"
"9834","hg19","regulates","STAT3 regulates CAMK2B","STAT3","Metatargetome","false","regulates","STAT3 regulates CAMK2B","5","CAMK2B"
"9836","hg19","regulates","STAT3 regulates CAPG","STAT3","Metatargetome","false","regulates","STAT3 regulates CAPG","5","CAPG"
"9838","hg19","regulates","STAT3 regulates CBX8","STAT3","Metatargetome","false","regulates","STAT3 regulates CBX8","5","CBX8"
"9840","hg19","regulates","STAT3 regulates CCDC85B","STAT3","Metatargetome","false","regulates","STAT3 regulates CCDC85B","5","CCDC85B"
"9842","hg19","regulates","STAT3 regulates CD207","STAT3","Metatargetome","false","regulates","STAT3 regulates CD207","5","CD207"
"9844","hg19","regulates","STAT3 regulates CD52","STAT3","Metatargetome","false","regulates","STAT3 regulates CD52","5","CD52"
"9846","hg19","regulates","STAT3 regulates CDC42EP2","STAT3","Metatargetome","false","regulates","STAT3 regulates CDC42EP2","5","CDC42EP2"
"9848","hg19","regulates","STAT3 regulates CDKN2D","STAT3","Metatargetome","false","regulates","STAT3 regulates CDKN2D","5","CDKN2D"
"9850","hg19","regulates","STAT3 regulates CGGBP1","STAT3","Metatargetome","false","regulates","STAT3 regulates CGGBP1","5","CGGBP1"
"9852","hg19","regulates","STAT3 regulates CGN","STAT3","Metatargetome","false","regulates","STAT3 regulates CGN","5","CGN"
"9854","hg19","regulates","STAT3 regulates CHN1","STAT3","Metatargetome","false","regulates","STAT3 regulates CHN1","5","CHN1"
"9856","hg19","regulates","STAT3 regulates CHRFAM7A","STAT3","Metatargetome","false","regulates","STAT3 regulates CHRFAM7A","5","CHRFAM7A"
"9858","hg19","regulates","STAT3 regulates CKB","STAT3","Metatargetome","false","regulates","STAT3 regulates CKB","5","CKB"
"9860","hg19","regulates","STAT3 regulates CKMT1A","STAT3","Metatargetome","false","regulates","STAT3 regulates CKMT1A","5","CKMT1A"
"9862","hg19","regulates","STAT3 regulates CLCN2","STAT3","Metatargetome","false","regulates","STAT3 regulates CLCN2","5","CLCN2"
"9864","hg19","regulates","STAT3 regulates CLDN14","STAT3","Metatargetome","false","regulates","STAT3 regulates CLDN14","5","CLDN14"
"9866","hg19","regulates","STAT3 regulates CLEC1B","STAT3","Metatargetome","false","regulates","STAT3 regulates CLEC1B","5","CLEC1B"
"9868","hg19","regulates","STAT3 regulates CLIP2","STAT3","Metatargetome","false","regulates","STAT3 regulates CLIP2","5","CLIP2"
"9870","hg19","regulates","STAT3 regulates CLOCK","STAT3","Metatargetome","false","regulates","STAT3 regulates CLOCK","5","CLOCK"
"9872","hg19","regulates","STAT3 regulates CNN1","STAT3","Metatargetome","false","regulates","STAT3 regulates CNN1","5","CNN1"
"9874","hg19","regulates","STAT3 regulates COL17A1","STAT3","Metatargetome","false","regulates","STAT3 regulates COL17A1","5","COL17A1"
"9876","hg19","regulates","STAT3 regulates COL23A1","STAT3","Metatargetome","false","regulates","STAT3 regulates COL23A1","5","COL23A1"
"9878","hg19","regulates","STAT3 regulates CORT","STAT3","Metatargetome","false","regulates","STAT3 regulates CORT","5","CORT"
"9880","hg19","regulates","STAT3 regulates CPZ","STAT3","Metatargetome","false","regulates","STAT3 regulates CPZ","5","CPZ"
"9882","hg19","regulates","STAT3 regulates CREBBP","STAT3","Metatargetome","false","regulates","STAT3 regulates CREBBP","5","CREBBP"
"9884","hg19","regulates","STAT3 regulates CSF1R","STAT3","Metatargetome","false","regulates","STAT3 regulates CSF1R","5","CSF1R"
"9886","hg19","regulates","STAT3 regulates CTSB","STAT3","Metatargetome","false","regulates","STAT3 regulates CTSB","5","CTSB"
"9888","hg19","regulates","STAT3 regulates CTSL1","STAT3","Metatargetome","false","regulates","STAT3 regulates CTSL1","5","CTSL1"
"9890","hg19","regulates","STAT3 regulates CUL1","STAT3","Metatargetome","false","regulates","STAT3 regulates CUL1","5","CUL1"
"9892","hg19","regulates","STAT3 regulates DAB1","STAT3","Metatargetome","false","regulates","STAT3 regulates DAB1","5","DAB1"
"9894","hg19","regulates","STAT3 regulates DDX17","STAT3","Metatargetome","false","regulates","STAT3 regulates DDX17","5","DDX17"
"9896","hg19","regulates","STAT3 regulates DENND2D","STAT3","Metatargetome","false","regulates","STAT3 regulates DENND2D","5","DENND2D"
"9898","hg19","regulates","STAT3 regulates DENR","STAT3","Metatargetome","false","regulates","STAT3 regulates DENR","5","DENR"
"9900","hg19","regulates","STAT3 regulates DGUOK","STAT3","Metatargetome","false","regulates","STAT3 regulates DGUOK","5","DGUOK"
"9902","hg19","regulates","STAT3 regulates DNAJC13","STAT3","Metatargetome","false","regulates","STAT3 regulates DNAJC13","5","DNAJC13"
"9904","hg19","regulates","STAT3 regulates DNMT3A","STAT3","Metatargetome","false","regulates","STAT3 regulates DNMT3A","5","DNMT3A"
"9906","hg19","regulates","STAT3 regulates DOC2B","STAT3","Metatargetome","false","regulates","STAT3 regulates DOC2B","5","DOC2B"
"9908","hg19","regulates","STAT3 regulates DPF3","STAT3","Metatargetome","false","regulates","STAT3 regulates DPF3","5","DPF3"
"9910","hg19","regulates","STAT3 regulates DYRK2","STAT3","Metatargetome","false","regulates","STAT3 regulates DYRK2","5","DYRK2"
"9912","hg19","regulates","STAT3 regulates EBF2","STAT3","Metatargetome","false","regulates","STAT3 regulates EBF2","5","EBF2"
"9914","hg19","regulates","STAT3 regulates EGFL6","STAT3","Metatargetome","false","regulates","STAT3 regulates EGFL6","5","EGFL6"
"9916","hg19","regulates","STAT3 regulates EGR4","STAT3","Metatargetome","false","regulates","STAT3 regulates EGR4","5","EGR4"
"9918","hg19","regulates","STAT3 regulates EIF2AK3","STAT3","Metatargetome","false","regulates","STAT3 regulates EIF2AK3","5","EIF2AK3"
"9920","hg19","regulates","STAT3 regulates EIF2C1","STAT3","Metatargetome","false","regulates","STAT3 regulates EIF2C1","5","EIF2C1"
"9922","hg19","regulates","STAT3 regulates EIF2S3","STAT3","Metatargetome","false","regulates","STAT3 regulates EIF2S3","5","EIF2S3"
"9924","hg19","regulates","STAT3 regulates EIF3I","STAT3","Metatargetome","false","regulates","STAT3 regulates EIF3I","5","EIF3I"
"9926","hg19","regulates","STAT3 regulates EIF4G1","STAT3","Metatargetome","false","regulates","STAT3 regulates EIF4G1","5","EIF4G1"
"9928","hg19","regulates","STAT3 regulates ELF1","STAT3","Metatargetome","false","regulates","STAT3 regulates ELF1","5","ELF1"
"9930","hg19","regulates","STAT3 regulates ELL2","STAT3","Metatargetome","false","regulates","STAT3 regulates ELL2","5","ELL2"
"9932","hg19","regulates","STAT3 regulates EMILIN1","STAT3","Metatargetome","false","regulates","STAT3 regulates EMILIN1","5","EMILIN1"
"9934","hg19","regulates","STAT3 regulates ENY2","STAT3","Metatargetome","false","regulates","STAT3 regulates ENY2","5","ENY2"
"9936","hg19","regulates","STAT3 regulates EPB41L1","STAT3","Metatargetome","false","regulates","STAT3 regulates EPB41L1","5","EPB41L1"
"9938","hg19","regulates","STAT3 regulates EPHA3","STAT3","Metatargetome","false","regulates","STAT3 regulates EPHA3","5","EPHA3"
"9940","hg19","regulates","STAT3 regulates EXOC6","STAT3","Metatargetome","false","regulates","STAT3 regulates EXOC6","5","EXOC6"
"9942","hg19","regulates","STAT3 regulates F13A1","STAT3","Metatargetome","false","regulates","STAT3 regulates F13A1","5","F13A1"
"9944","hg19","regulates","STAT3 regulates FAM120C","STAT3","Metatargetome","false","regulates","STAT3 regulates FAM120C","5","FAM120C"
"9946","hg19","regulates","STAT3 regulates FAM127A","STAT3","Metatargetome","false","regulates","STAT3 regulates FAM127A","5","FAM127A"
"9948","hg19","regulates","STAT3 regulates FAM53C","STAT3","Metatargetome","false","regulates","STAT3 regulates FAM53C","5","FAM53C"
"9950","hg19","regulates","STAT3 regulates FAM65A","STAT3","Metatargetome","false","regulates","STAT3 regulates FAM65A","5","FAM65A"
"9952","hg19","regulates","STAT3 regulates FAM84A","STAT3","Metatargetome","false","regulates","STAT3 regulates FAM84A","5","FAM84A"
"9954","hg19","regulates","STAT3 regulates FANCM","STAT3","Metatargetome","false","regulates","STAT3 regulates FANCM","5","FANCM"
"9956","hg19","regulates","STAT3 regulates FBXO8","STAT3","Metatargetome","false","regulates","STAT3 regulates FBXO8","5","FBXO8"
"9958","hg19","regulates","STAT3 regulates FDXR","STAT3","Metatargetome","false","regulates","STAT3 regulates FDXR","5","FDXR"
"9960","hg19","regulates","STAT3 regulates FGF10","STAT3","Metatargetome","false","regulates","STAT3 regulates FGF10","5","FGF10"
"9962","hg19","regulates","STAT3 regulates FLNA","STAT3","Metatargetome","false","regulates","STAT3 regulates FLNA","5","FLNA"
"9964","hg19","regulates","STAT3 regulates FLNB","STAT3","Metatargetome","false","regulates","STAT3 regulates FLNB","5","FLNB"
"9966","hg19","regulates","STAT3 regulates FLNC","STAT3","Metatargetome","false","regulates","STAT3 regulates FLNC","5","FLNC"
"9968","hg19","regulates","STAT3 regulates FLRT2","STAT3","Metatargetome","false","regulates","STAT3 regulates FLRT2","5","FLRT2"
"9970","hg19","regulates","STAT3 regulates FNDC3A","STAT3","Metatargetome","false","regulates","STAT3 regulates FNDC3A","5","FNDC3A"
"9972","hg19","regulates","STAT3 regulates FOXG1","STAT3","Metatargetome","false","regulates","STAT3 regulates FOXG1","5","FOXG1"
"9974","hg19","regulates","STAT3 regulates GABRA3","STAT3","Metatargetome","false","regulates","STAT3 regulates GABRA3","5","GABRA3"
"9976","hg19","regulates","STAT3 regulates GAL3ST3","STAT3","Metatargetome","false","regulates","STAT3 regulates GAL3ST3","5","GAL3ST3"
"9978","hg19","regulates","STAT3 regulates GAPDH","STAT3","Metatargetome","false","regulates","STAT3 regulates GAPDH","5","GAPDH"
"9980","hg19","regulates","STAT3 regulates GCLC","STAT3","Metatargetome","false","regulates","STAT3 regulates GCLC","5","GCLC"
"9982","hg19","regulates","STAT3 regulates GFRA2","STAT3","Metatargetome","false","regulates","STAT3 regulates GFRA2","5","GFRA2"
"9984","hg19","regulates","STAT3 regulates GHSR","STAT3","Metatargetome","false","regulates","STAT3 regulates GHSR","5","GHSR"
"9986","hg19","regulates","STAT3 regulates GJB5","STAT3","Metatargetome","false","regulates","STAT3 regulates GJB5","5","GJB5"
"9988","hg19","regulates","STAT3 regulates GK","STAT3","Metatargetome","false","regulates","STAT3 regulates GK","5","GK"
"9990","hg19","regulates","STAT3 regulates GLI3","STAT3","Metatargetome","false","regulates","STAT3 regulates GLI3","5","GLI3"
"9992","hg19","regulates","STAT3 regulates GPR116","STAT3","Metatargetome","false","regulates","STAT3 regulates GPR116","5","GPR116"
"9994","hg19","regulates","STAT3 regulates GPR20","STAT3","Metatargetome","false","regulates","STAT3 regulates GPR20","5","GPR20"
"9996","hg19","regulates","STAT3 regulates GPX2","STAT3","Metatargetome","false","regulates","STAT3 regulates GPX2","5","GPX2"
"9998","hg19","regulates","STAT3 regulates GRIA3","STAT3","Metatargetome","false","regulates","STAT3 regulates GRIA3","5","GRIA3"
"10000","hg19","regulates","STAT3 regulates GRIK2","STAT3","Metatargetome","false","regulates","STAT3 regulates GRIK2","5","GRIK2"
"10002","hg19","regulates","STAT3 regulates GTPBP2","STAT3","Metatargetome","false","regulates","STAT3 regulates GTPBP2","5","GTPBP2"
"10004","hg19","regulates","STAT3 regulates H2AFJ","STAT3","Metatargetome","false","regulates","STAT3 regulates H2AFJ","5","H2AFJ"
"10006","hg19","regulates","STAT3 regulates HBA2","STAT3","Metatargetome","false","regulates","STAT3 regulates HBA2","5","HBA2"
"10008","hg19","regulates","STAT3 regulates HES5","STAT3","Metatargetome","false","regulates","STAT3 regulates HES5","5","HES5"
"10010","hg19","regulates","STAT3 regulates HFE2","STAT3","Metatargetome","false","regulates","STAT3 regulates HFE2","5","HFE2"
"10012","hg19","regulates","STAT3 regulates HIPK3","STAT3","Metatargetome","false","regulates","STAT3 regulates HIPK3","5","HIPK3"
"10014","hg19","regulates","STAT3 regulates HIVEP3","STAT3","Metatargetome","false","regulates","STAT3 regulates HIVEP3","5","HIVEP3"
"10016","hg19","regulates","STAT3 regulates HOXA11","STAT3","Metatargetome","false","regulates","STAT3 regulates HOXA11","5","HOXA11"
"10018","hg19","regulates","STAT3 regulates IER5","STAT3","Metatargetome","false","regulates","STAT3 regulates IER5","5","IER5"
"10020","hg19","regulates","STAT3 regulates IFFO1","STAT3","Metatargetome","false","regulates","STAT3 regulates IFFO1","5","IFFO1"
"10022","hg19","regulates","STAT3 regulates IFT140","STAT3","Metatargetome","false","regulates","STAT3 regulates IFT140","5","IFT140"
"10024","hg19","regulates","STAT3 regulates IGSF3","STAT3","Metatargetome","false","regulates","STAT3 regulates IGSF3","5","IGSF3"
"10026","hg19","regulates","STAT3 regulates IL18RAP","STAT3","Metatargetome","false","regulates","STAT3 regulates IL18RAP","5","IL18RAP"
"10028","hg19","regulates","STAT3 regulates IL1R2","STAT3","Metatargetome","false","regulates","STAT3 regulates IL1R2","5","IL1R2"
"10030","hg19","regulates","STAT3 regulates IL5RA","STAT3","Metatargetome","false","regulates","STAT3 regulates IL5RA","5","IL5RA"
"10032","hg19","regulates","STAT3 regulates IMPDH1","STAT3","Metatargetome","false","regulates","STAT3 regulates IMPDH1","5","IMPDH1"
"10034","hg19","regulates","STAT3 regulates INPP4A","STAT3","Metatargetome","false","regulates","STAT3 regulates INPP4A","5","INPP4A"
"10036","hg19","regulates","STAT3 regulates INPP4B","STAT3","Metatargetome","false","regulates","STAT3 regulates INPP4B","5","INPP4B"
"10038","hg19","regulates","STAT3 regulates ITGA7","STAT3","Metatargetome","false","regulates","STAT3 regulates ITGA7","5","ITGA7"
"10040","hg19","regulates","STAT3 regulates ITIH4","STAT3","Metatargetome","false","regulates","STAT3 regulates ITIH4","5","ITIH4"
"10042","hg19","regulates","STAT3 regulates JAM3","STAT3","Metatargetome","false","regulates","STAT3 regulates JAM3","5","JAM3"
"10044","hg19","regulates","STAT3 regulates KAT2B","STAT3","Metatargetome","false","regulates","STAT3 regulates KAT2B","5","KAT2B"
